order_id,customer_id,product,category,amount,quantity,status,city,order_date,total_amount,month,quarter,year,day_of_week,revenue_tier
326,48,Телефон,Аксессуары,12492,4,completed,СПб,2024-04-18 08:00:00,49968,4,2,2024,Thursday,VIP
327,148,Планшет,Аксессуары,7594,3,completed,Казань,2024-04-18 16:00:00,22782,4,2,2024,Thursday,VIP
330,135,Телефон,Аксессуары,12810,3,completed,Казань,2024-04-19 16:00:00,38430,4,2,2024,Friday,VIP
331,195,Наушники,Электроника,4296,2,completed,Москва,2024-04-20 00:00:00,8592,4,2,2024,Saturday,Высокий
332,145,Ноутбук,Электроника,12680,2,completed,Москва,2024-04-20 08:00:00,25360,4,2,2024,Saturday,VIP
334,33,Планшет,Электроника,13912,1,completed,Казань,2024-04-21 00:00:00,13912,4,2,2024,Sunday,Высокий
336,187,Телефон,Электроника,4107,2,completed,Екб,2024-04-21 16:00:00,8214,4,2,2024,Sunday,Высокий
337,115,Телефон,Аксессуары,8543,2,completed,Казань,2024-04-22 00:00:00,17086,4,2,2024,Monday,Высокий
338,119,Наушники,Аксессуары,1022,1,completed,НСК,2024-04-22 08:00:00,1022,4,2,2024,Monday,Средний
339,22,Наушники,Аксессуары,6404,4,completed,Казань,2024-04-22 16:00:00,25616,4,2,2024,Monday,VIP
340,158,Телефон,Аксессуары,12215,1,completed,Екб,2024-04-23 00:00:00,12215,4,2,2024,Tuesday,Высокий
341,38,Наушники,Аксессуары,13218,1,completed,НСК,2024-04-23 08:00:00,13218,4,2,2024,Tuesday,Высокий
342,109,Планшет,Электроника,5388,1,completed,Казань,2024-04-23 16:00:00,5388,4,2,2024,Tuesday,Высокий
344,182,Наушники,Электроника,6332,4,completed,СПб,2024-04-24 08:00:00,25328,4,2,2024,Wednesday,VIP
346,27,Часы,Электроника,7622,2,completed,Москва,2024-04-25 00:00:00,15244,4,2,2024,Thursday,Высокий
347,27,Ноутбук,Аксессуары,6342,3,completed,СПб,2024-04-25 08:00:00,19026,4,2,2024,Thursday,Высокий
348,21,Телефон,Электроника,14463,3,completed,СПб,2024-04-25 16:00:00,43389,4,2,2024,Thursday,VIP
349,30,Ноутбук,Электроника,1816,1,completed,Москва,2024-04-26 00:00:00,1816,4,2,2024,Friday,Средний
351,28,Ноутбук,Электроника,13700,4,completed,Казань,2024-04-26 16:00:00,54800,4,2,2024,Friday,VIP
352,111,Телефон,Электроника,1624,3,completed,Казань,2024-04-27 00:00:00,4872,4,2,2024,Saturday,Средний
353,192,Часы,Электроника,6121,3,completed,Москва,2024-04-27 08:00:00,18363,4,2,2024,Saturday,Высокий
354,197,Наушники,Аксессуары,5923,4,completed,Екб,2024-04-27 16:00:00,23692,4,2,2024,Saturday,VIP
355,61,Телефон,Аксессуары,3087,1,completed,СПб,2024-04-28 00:00:00,3087,4,2,2024,Sunday,Средний
358,4,Ноутбук,Электроника,1878,4,completed,НСК,2024-04-29 00:00:00,7512,4,2,2024,Monday,Высокий
359,35,Планшет,Аксессуары,3874,4,completed,Москва,2024-04-29 08:00:00,15496,4,2,2024,Monday,Высокий
360,192,Телефон,Аксессуары,2019,3,completed,Екб,2024-04-29 16:00:00,6057,4,2,2024,Monday,Высокий
361,49,Часы,Электроника,6277,4,completed,НСК,2024-04-30 00:00:00,25108,4,2,2024,Tuesday,VIP
362,17,Наушники,Электроника,8435,2,completed,НСК,2024-04-30 08:00:00,16870,4,2,2024,Tuesday,Высокий
363,172,Ноутбук,Электроника,6593,3,completed,НСК,2024-04-30 16:00:00,19779,4,2,2024,Tuesday,Высокий
364,158,Наушники,Аксессуары,8918,1,completed,Москва,2024-05-01 00:00:00,8918,5,2,2024,Wednesday,Высокий
365,46,Телефон,Аксессуары,5855,1,completed,Казань,2024-05-01 08:00:00,5855,5,2,2024,Wednesday,Высокий
366,117,Наушники,Электроника,5468,1,completed,Москва,2024-05-01 16:00:00,5468,5,2,2024,Wednesday,Высокий
367,6,Ноутбук,Электроника,9583,3,completed,Казань,2024-05-02 00:00:00,28749,5,2,2024,Thursday,VIP
368,99,Телефон,Электроника,6074,2,completed,НСК,2024-05-02 08:00:00,12148,5,2,2024,Thursday,Высокий
369,124,Наушники,Аксессуары,4572,4,completed,НСК,2024-05-02 16:00:00,18288,5,2,2024,Thursday,Высокий
371,24,Телефон,Аксессуары,2757,1,completed,Казань,2024-05-03 08:00:00,2757,5,2,2024,Friday,Средний
372,93,Телефон,Аксессуары,11480,1,completed,НСК,2024-05-03 16:00:00,11480,5,2,2024,Friday,Высокий
373,46,Часы,Электроника,9088,3,completed,СПб,2024-05-04 00:00:00,27264,5,2,2024,Saturday,VIP
375,95,Ноутбук,Электроника,10770,4,completed,Москва,2024-05-04 16:00:00,43080,5,2,2024,Saturday,VIP
376,99,Планшет,Аксессуары,13436,3,completed,Екб,2024-05-05 00:00:00,40308,5,2,2024,Sunday,VIP
377,188,Наушники,Аксессуары,4924,4,completed,СПб,2024-05-05 08:00:00,19696,5,2,2024,Sunday,Высокий
380,160,Телефон,Электроника,4393,2,completed,Москва,2024-05-06 08:00:00,8786,5,2,2024,Monday,Высокий
384,18,Планшет,Аксессуары,11863,2,completed,Екб,2024-05-07 16:00:00,23726,5,2,2024,Tuesday,VIP
385,25,Часы,Аксессуары,11360,3,completed,СПб,2024-05-08 00:00:00,34080,5,2,2024,Wednesday,VIP
386,54,Ноутбук,Электроника,10570,4,completed,НСК,2024-05-08 08:00:00,42280,5,2,2024,Wednesday,VIP
388,67,Планшет,Аксессуары,2272,1,completed,Казань,2024-05-09 00:00:00,2272,5,2,2024,Thursday,Средний
389,104,Телефон,Аксессуары,8853,1,completed,СПб,2024-05-09 08:00:00,8853,5,2,2024,Thursday,Высокий
390,174,Наушники,Электроника,4476,1,completed,СПб,2024-05-09 16:00:00,4476,5,2,2024,Thursday,Средний
393,32,Часы,Электроника,7930,3,completed,Москва,2024-05-10 16:00:00,23790,5,2,2024,Friday,VIP
395,86,Планшет,Электроника,7670,3,completed,Екб,2024-05-11 08:00:00,23010,5,2,2024,Saturday,VIP
397,194,Часы,Аксессуары,6969,2,completed,Екб,2024-05-12 00:00:00,13938,5,2,2024,Sunday,Высокий
398,127,Планшет,Аксессуары,9631,1,completed,Москва,2024-05-12 08:00:00,9631,5,2,2024,Sunday,Высокий
400,130,Планшет,Электроника,1039,1,completed,СПб,2024-05-13 00:00:00,1039,5,2,2024,Monday,Средний
402,104,Планшет,Аксессуары,1961,3,completed,СПб,2024-05-13 16:00:00,5883,5,2,2024,Monday,Высокий
403,161,Телефон,Аксессуары,5684,1,completed,НСК,2024-05-14 00:00:00,5684,5,2,2024,Tuesday,Высокий
404,137,Ноутбук,Электроника,9047,4,completed,Москва,2024-05-14 08:00:00,36188,5,2,2024,Tuesday,VIP
405,43,Телефон,Аксессуары,12296,3,completed,СПб,2024-05-14 16:00:00,36888,5,2,2024,Tuesday,VIP
406,176,Телефон,Аксессуары,12015,4,completed,НСК,2024-05-15 00:00:00,48060,5,2,2024,Wednesday,VIP
407,39,Наушники,Аксессуары,734,3,completed,Екб,2024-05-15 08:00:00,2202,5,2,2024,Wednesday,Средний
408,170,Ноутбук,Аксессуары,2048,2,completed,Казань,2024-05-15 16:00:00,4096,5,2,2024,Wednesday,Средний
409,26,Ноутбук,Электроника,7980,1,completed,СПб,2024-05-16 00:00:00,7980,5,2,2024,Thursday,Высокий
412,153,Ноутбук,Аксессуары,10793,1,completed,НСК,2024-05-17 00:00:00,10793,5,2,2024,Friday,Высокий
414,13,Планшет,Аксессуары,7208,3,completed,Москва,2024-05-17 16:00:00,21624,5,2,2024,Friday,VIP
415,60,Телефон,Аксессуары,13855,1,completed,НСК,2024-05-18 00:00:00,13855,5,2,2024,Saturday,Высокий
418,36,Планшет,Аксессуары,12349,4,completed,СПб,2024-05-19 00:00:00,49396,5,2,2024,Sunday,VIP
420,20,Наушники,Электроника,12288,4,completed,НСК,2024-05-19 16:00:00,49152,5,2,2024,Sunday,VIP
422,8,Часы,Электроника,3673,4,completed,Казань,2024-05-20 08:00:00,14692,5,2,2024,Monday,Высокий
423,144,Планшет,Аксессуары,2315,3,completed,Казань,2024-05-20 16:00:00,6945,5,2,2024,Monday,Высокий
424,142,Телефон,Аксессуары,4341,1,completed,НСК,2024-05-21 00:00:00,4341,5,2,2024,Tuesday,Средний
425,115,Часы,Электроника,10697,1,completed,СПб,2024-05-21 08:00:00,10697,5,2,2024,Tuesday,Высокий
426,143,Планшет,Электроника,8516,3,completed,Москва,2024-05-21 16:00:00,25548,5,2,2024,Tuesday,VIP
428,98,Часы,Аксессуары,4993,1,completed,Москва,2024-05-22 08:00:00,4993,5,2,2024,Wednesday,Средний
429,66,Планшет,Электроника,1174,2,completed,Казань,2024-05-22 16:00:00,2348,5,2,2024,Wednesday,Средний
430,32,Планшет,Электроника,8588,1,completed,СПб,2024-05-23 00:00:00,8588,5,2,2024,Thursday,Высокий
431,191,Ноутбук,Электроника,9078,2,completed,СПб,2024-05-23 08:00:00,18156,5,2,2024,Thursday,Высокий
432,86,Наушники,Электроника,2658,4,completed,Казань,2024-05-23 16:00:00,10632,5,2,2024,Thursday,Высокий
433,51,Ноутбук,Электроника,3161,2,completed,Москва,2024-05-24 00:00:00,6322,5,2,2024,Friday,Высокий
434,153,Телефон,Аксессуары,2564,2,completed,Москва,2024-05-24 08:00:00,5128,5,2,2024,Friday,Высокий
435,186,Ноутбук,Аксессуары,12543,2,completed,НСК,2024-05-24 16:00:00,25086,5,2,2024,Friday,VIP
436,63,Ноутбук,Аксессуары,3753,2,completed,Екб,2024-05-25 00:00:00,7506,5,2,2024,Saturday,Высокий
439,150,Наушники,Электроника,13328,1,completed,СПб,2024-05-26 00:00:00,13328,5,2,2024,Sunday,Высокий
440,58,Ноутбук,Электроника,12958,2,completed,Екб,2024-05-26 08:00:00,25916,5,2,2024,Sunday,VIP
441,58,Наушники,Электроника,9431,3,completed,НСК,2024-05-26 16:00:00,28293,5,2,2024,Sunday,VIP
442,86,Ноутбук,Аксессуары,1901,4,completed,Екб,2024-05-27 00:00:00,7604,5,2,2024,Monday,Высокий
443,49,Телефон,Аксессуары,3759,2,completed,Москва,2024-05-27 08:00:00,7518,5,2,2024,Monday,Высокий
444,180,Ноутбук,Электроника,10969,3,completed,Москва,2024-05-27 16:00:00,32907,5,2,2024,Monday,VIP
445,170,Часы,Электроника,12596,2,completed,СПб,2024-05-28 00:00:00,25192,5,2,2024,Tuesday,VIP
446,70,Планшет,Аксессуары,4423,2,completed,Казань,2024-05-28 08:00:00,8846,5,2,2024,Tuesday,Высокий
447,15,Телефон,Электроника,4714,2,completed,СПб,2024-05-28 16:00:00,9428,5,2,2024,Tuesday,Высокий
450,101,Телефон,Аксессуары,12450,3,completed,Москва,2024-05-29 16:00:00,37350,5,2,2024,Wednesday,VIP
451,8,Телефон,Электроника,11204,4,completed,Казань,2024-05-30 00:00:00,44816,5,2,2024,Thursday,VIP
454,108,Наушники,Электроника,3245,2,completed,Казань,2024-05-31 00:00:00,6490,5,2,2024,Friday,Высокий
455,5,Телефон,Электроника,6591,4,completed,СПб,2024-05-31 08:00:00,26364,5,2,2024,Friday,VIP
456,103,Наушники,Аксессуары,4366,3,completed,СПб,2024-05-31 16:00:00,13098,5,2,2024,Friday,Высокий
457,196,Ноутбук,Электроника,12456,2,completed,СПб,2024-06-01 00:00:00,24912,6,2,2024,Saturday,VIP
458,6,Планшет,Аксессуары,14493,3,completed,Екб,2024-06-01 08:00:00,43479,6,2,2024,Saturday,VIP
459,109,Телефон,Электроника,6318,3,completed,СПб,2024-06-01 16:00:00,18954,6,2,2024,Saturday,Высокий
460,116,Планшет,Аксессуары,2722,3,completed,НСК,2024-06-02 00:00:00,8166,6,2,2024,Sunday,Высокий
461,94,Наушники,Электроника,3292,2,completed,Москва,2024-06-02 08:00:00,6584,6,2,2024,Sunday,Высокий
463,99,Часы,Электроника,14232,3,completed,СПб,2024-06-03 00:00:00,42696,6,2,2024,Monday,VIP
464,55,Планшет,Электроника,12154,2,completed,Москва,2024-06-03 08:00:00,24308,6,2,2024,Monday,VIP
465,168,Телефон,Аксессуары,4563,3,completed,Казань,2024-06-03 16:00:00,13689,6,2,2024,Monday,Высокий
466,52,Планшет,Аксессуары,14547,2,completed,СПб,2024-06-04 00:00:00,29094,6,2,2024,Tuesday,VIP
468,13,Ноутбук,Электроника,13452,4,completed,НСК,2024-06-04 16:00:00,53808,6,2,2024,Tuesday,VIP
469,114,Планшет,Аксессуары,8724,4,completed,Казань,2024-06-05 00:00:00,34896,6,2,2024,Wednesday,VIP
471,106,Часы,Электроника,4525,1,completed,Москва,2024-06-05 16:00:00,4525,6,2,2024,Wednesday,Средний
473,147,Телефон,Электроника,3303,3,completed,Москва,2024-06-06 08:00:00,9909,6,2,2024,Thursday,Высокий
474,145,Планшет,Аксессуары,12588,1,completed,Москва,2024-06-06 16:00:00,12588,6,2,2024,Thursday,Высокий
475,120,Наушники,Электроника,4209,2,completed,НСК,2024-06-07 00:00:00,8418,6,2,2024,Friday,Высокий
476,63,Планшет,Аксессуары,6655,1,completed,Москва,2024-06-07 08:00:00,6655,6,2,2024,Friday,Высокий
479,58,Ноутбук,Электроника,7016,2,completed,Екб,2024-06-08 08:00:00,14032,6,2,2024,Saturday,Высокий
480,183,Часы,Электроника,5079,4,completed,Москва,2024-06-08 16:00:00,20316,6,2,2024,Saturday,VIP
483,62,Наушники,Электроника,7895,1,completed,Москва,2024-06-09 16:00:00,7895,6,2,2024,Sunday,Высокий
484,23,Телефон,Электроника,4902,1,completed,НСК,2024-06-10 00:00:00,4902,6,2,2024,Monday,Средний
485,127,Ноутбук,Электроника,5052,2,completed,СПб,2024-06-10 08:00:00,10104,6,2,2024,Monday,Высокий
487,140,Телефон,Аксессуары,4926,3,completed,Казань,2024-06-11 00:00:00,14778,6,2,2024,Tuesday,Высокий
488,129,Часы,Аксессуары,7419,1,completed,НСК,2024-06-11 08:00:00,7419,6,2,2024,Tuesday,Высокий
490,122,Планшет,Электроника,11722,1,completed,СПб,2024-06-12 00:00:00,11722,6,2,2024,Wednesday,Высокий
491,1,Телефон,Аксессуары,12267,2,completed,НСК,2024-06-12 08:00:00,24534,6,2,2024,Wednesday,VIP
492,34,Телефон,Электроника,14267,1,completed,СПб,2024-06-12 16:00:00,14267,6,2,2024,Wednesday,Высокий
493,96,Планшет,Электроника,11808,4,completed,НСК,2024-06-13 00:00:00,47232,6,2,2024,Thursday,VIP
494,126,Наушники,Электроника,11977,3,completed,Москва,2024-06-13 08:00:00,35931,6,2,2024,Thursday,VIP
495,118,Наушники,Электроника,13870,1,completed,СПб,2024-06-13 16:00:00,13870,6,2,2024,Thursday,Высокий
496,48,Телефон,Аксессуары,9335,4,completed,СПб,2024-06-14 00:00:00,37340,6,2,2024,Friday,VIP
497,89,Планшет,Аксессуары,13403,1,completed,Екб,2024-06-14 08:00:00,13403,6,2,2024,Friday,Высокий
500,16,Наушники,Электроника,9180,1,completed,СПб,2024-06-15 08:00:00,9180,6,2,2024,Saturday,Высокий
501,189,Ноутбук,Электроника,2704,1,completed,Москва,2024-06-15 16:00:00,2704,6,2,2024,Saturday,Средний
502,192,Наушники,Электроника,11349,3,completed,Москва,2024-06-16 00:00:00,34047,6,2,2024,Sunday,VIP
503,191,Наушники,Электроника,5845,4,completed,Москва,2024-06-16 08:00:00,23380,6,2,2024,Sunday,VIP
504,69,Часы,Электроника,3776,4,completed,НСК,2024-06-16 16:00:00,15104,6,2,2024,Sunday,Высокий
505,22,Ноутбук,Электроника,1602,2,completed,Екб,2024-06-17 00:00:00,3204,6,2,2024,Monday,Средний
506,93,Часы,Электроника,5743,1,completed,СПб,2024-06-17 08:00:00,5743,6,2,2024,Monday,Высокий
507,195,Ноутбук,Аксессуары,7114,3,completed,Казань,2024-06-17 16:00:00,21342,6,2,2024,Monday,VIP
508,76,Телефон,Аксессуары,9933,1,completed,Екб,2024-06-18 00:00:00,9933,6,2,2024,Tuesday,Высокий
509,154,Ноутбук,Аксессуары,9207,1,completed,Казань,2024-06-18 08:00:00,9207,6,2,2024,Tuesday,Высокий
510,144,Часы,Аксессуары,14413,2,completed,Екб,2024-06-18 16:00:00,28826,6,2,2024,Tuesday,VIP
511,179,Наушники,Электроника,5723,1,completed,Москва,2024-06-19 00:00:00,5723,6,2,2024,Wednesday,Высокий
512,86,Ноутбук,Аксессуары,9084,3,completed,НСК,2024-06-19 08:00:00,27252,6,2,2024,Wednesday,VIP
515,69,Наушники,Электроника,10539,1,completed,НСК,2024-06-20 08:00:00,10539,6,2,2024,Thursday,Высокий
516,47,Телефон,Аксессуары,11347,3,completed,Казань,2024-06-20 16:00:00,34041,6,2,2024,Thursday,VIP
517,94,Часы,Электроника,9671,1,completed,СПб,2024-06-21 00:00:00,9671,6,2,2024,Friday,Высокий
518,190,Телефон,Электроника,13221,1,completed,Екб,2024-06-21 08:00:00,13221,6,2,2024,Friday,Высокий
519,197,Наушники,Электроника,12094,1,completed,СПб,2024-06-21 16:00:00,12094,6,2,2024,Friday,Высокий
521,176,Ноутбук,Электроника,7183,1,completed,СПб,2024-06-22 08:00:00,7183,6,2,2024,Saturday,Высокий
523,39,Ноутбук,Электроника,732,1,completed,Екб,2024-06-23 00:00:00,732,6,2,2024,Sunday,Низкий
524,100,Ноутбук,Электроника,10244,3,completed,Москва,2024-06-23 08:00:00,30732,6,2,2024,Sunday,VIP
526,101,Часы,Электроника,13901,3,completed,НСК,2024-06-24 00:00:00,41703,6,2,2024,Monday,VIP
527,23,Часы,Электроника,8159,3,completed,Казань,2024-06-24 08:00:00,24477,6,2,2024,Monday,VIP
528,10,Планшет,Электроника,11962,1,completed,СПб,2024-06-24 16:00:00,11962,6,2,2024,Monday,Высокий
529,69,Телефон,Аксессуары,11101,1,completed,Москва,2024-06-25 00:00:00,11101,6,2,2024,Tuesday,Высокий
531,34,Наушники,Электроника,525,4,completed,Казань,2024-06-25 16:00:00,2100,6,2,2024,Tuesday,Средний
535,186,Планшет,Аксессуары,9152,1,completed,Екб,2024-06-27 00:00:00,9152,6,2,2024,Thursday,Высокий
536,96,Наушники,Электроника,4264,2,completed,Москва,2024-06-27 08:00:00,8528,6,2,2024,Thursday,Высокий
538,69,Ноутбук,Электроника,12123,1,completed,Казань,2024-06-28 00:00:00,12123,6,2,2024,Friday,Высокий
539,4,Часы,Электроника,13879,4,completed,Москва,2024-06-28 08:00:00,55516,6,2,2024,Friday,VIP
540,16,Часы,Аксессуары,5602,4,completed,СПб,2024-06-28 16:00:00,22408,6,2,2024,Friday,VIP
541,24,Планшет,Электроника,7506,1,completed,Казань,2024-06-29 00:00:00,7506,6,2,2024,Saturday,Высокий
542,80,Часы,Электроника,3983,1,completed,Екб,2024-06-29 08:00:00,3983,6,2,2024,Saturday,Средний
543,2,Наушники,Аксессуары,2494,1,completed,Екб,2024-06-29 16:00:00,2494,6,2,2024,Saturday,Средний
544,128,Наушники,Аксессуары,9182,2,completed,НСК,2024-06-30 00:00:00,18364,6,2,2024,Sunday,Высокий
546,84,Наушники,Аксессуары,7207,1,completed,НСК,2024-06-30 16:00:00,7207,6,2,2024,Sunday,Высокий
548,140,Планшет,Аксессуары,715,4,completed,Москва,2024-07-01 08:00:00,2860,7,3,2024,Monday,Средний
550,163,Ноутбук,Аксессуары,10415,2,completed,СПб,2024-07-02 00:00:00,20830,7,3,2024,Tuesday,VIP
552,33,Ноутбук,Электроника,3106,3,completed,НСК,2024-07-02 16:00:00,9318,7,3,2024,Tuesday,Высокий
554,189,Телефон,Электроника,5281,1,completed,Екб,2024-07-03 08:00:00,5281,7,3,2024,Wednesday,Высокий
557,101,Наушники,Электроника,10468,2,completed,СПб,2024-07-04 08:00:00,20936,7,3,2024,Thursday,VIP
558,12,Ноутбук,Электроника,10744,1,completed,СПб,2024-07-04 16:00:00,10744,7,3,2024,Thursday,Высокий
560,65,Планшет,Электроника,6439,3,completed,СПб,2024-07-05 08:00:00,19317,7,3,2024,Friday,Высокий
562,168,Телефон,Электроника,6185,3,completed,НСК,2024-07-06 00:00:00,18555,7,3,2024,Saturday,Высокий
563,74,Ноутбук,Электроника,2196,1,completed,Екб,2024-07-06 08:00:00,2196,7,3,2024,Saturday,Средний
565,44,Планшет,Электроника,11161,2,completed,Екб,2024-07-07 00:00:00,22322,7,3,2024,Sunday,VIP
567,141,Планшет,Электроника,12501,4,completed,НСК,2024-07-07 16:00:00,50004,7,3,2024,Sunday,VIP
568,12,Телефон,Электроника,14850,2,completed,СПб,2024-07-08 00:00:00,29700,7,3,2024,Monday,VIP
569,95,Телефон,Электроника,3283,3,completed,Казань,2024-07-08 08:00:00,9849,7,3,2024,Monday,Высокий
570,46,Ноутбук,Электроника,4144,4,completed,СПб,2024-07-08 16:00:00,16576,7,3,2024,Monday,Высокий
571,130,Планшет,Аксессуары,5741,4,completed,Екб,2024-07-09 00:00:00,22964,7,3,2024,Tuesday,VIP
572,35,Планшет,Электроника,6920,2,completed,Москва,2024-07-09 08:00:00,13840,7,3,2024,Tuesday,Высокий
573,81,Наушники,Аксессуары,14369,4,completed,Екб,2024-07-09 16:00:00,57476,7,3,2024,Tuesday,VIP
574,90,Наушники,Аксессуары,11192,4,completed,СПб,2024-07-10 00:00:00,44768,7,3,2024,Wednesday,VIP
576,93,Ноутбук,Аксессуары,12337,2,completed,Москва,2024-07-10 16:00:00,24674,7,3,2024,Wednesday,VIP
577,154,Часы,Электроника,3145,4,completed,НСК,2024-07-11 00:00:00,12580,7,3,2024,Thursday,Высокий
578,90,Наушники,Электроника,7089,3,completed,СПб,2024-07-11 08:00:00,21267,7,3,2024,Thursday,VIP
579,162,Телефон,Электроника,6853,1,completed,Екб,2024-07-11 16:00:00,6853,7,3,2024,Thursday,Высокий
581,105,Ноутбук,Аксессуары,2432,4,completed,НСК,2024-07-12 08:00:00,9728,7,3,2024,Friday,Высокий
582,135,Планшет,Электроника,11986,3,completed,Екб,2024-07-12 16:00:00,35958,7,3,2024,Friday,VIP
583,196,Планшет,Аксессуары,2257,4,completed,Екб,2024-07-13 00:00:00,9028,7,3,2024,Saturday,Высокий
584,58,Часы,Электроника,14838,4,completed,СПб,2024-07-13 08:00:00,59352,7,3,2024,Saturday,VIP
586,75,Ноутбук,Электроника,6137,1,completed,Москва,2024-07-14 00:00:00,6137,7,3,2024,Sunday,Высокий
588,120,Ноутбук,Аксессуары,11259,2,completed,Москва,2024-07-14 16:00:00,22518,7,3,2024,Sunday,VIP
589,164,Телефон,Электроника,12191,2,completed,Екб,2024-07-15 00:00:00,24382,7,3,2024,Monday,VIP
591,164,Телефон,Электроника,11998,1,completed,Екб,2024-07-15 16:00:00,11998,7,3,2024,Monday,Высокий
592,138,Ноутбук,Электроника,9311,2,completed,Екб,2024-07-16 00:00:00,18622,7,3,2024,Tuesday,Высокий
593,101,Ноутбук,Электроника,11924,3,completed,Казань,2024-07-16 08:00:00,35772,7,3,2024,Tuesday,VIP
594,152,Наушники,Аксессуары,8388,4,completed,Казань,2024-07-16 16:00:00,33552,7,3,2024,Tuesday,VIP
595,192,Планшет,Электроника,12515,4,completed,Екб,2024-07-17 00:00:00,50060,7,3,2024,Wednesday,VIP
596,177,Планшет,Электроника,6974,1,completed,СПб,2024-07-17 08:00:00,6974,7,3,2024,Wednesday,Высокий
597,99,Телефон,Электроника,11072,3,completed,Екб,2024-07-17 16:00:00,33216,7,3,2024,Wednesday,VIP
598,36,Часы,Аксессуары,14885,2,completed,Казань,2024-07-18 00:00:00,29770,7,3,2024,Thursday,VIP
599,96,Планшет,Аксессуары,10238,1,completed,СПб,2024-07-18 08:00:00,10238,7,3,2024,Thursday,Высокий
600,152,Наушники,Электроника,5458,3,completed,Екб,2024-07-18 16:00:00,16374,7,3,2024,Thursday,Высокий
601,151,Телефон,Аксессуары,14479,3,completed,НСК,2024-07-19 00:00:00,43437,7,3,2024,Friday,VIP
602,190,Телефон,Электроника,12255,3,completed,НСК,2024-07-19 08:00:00,36765,7,3,2024,Friday,VIP
604,12,Часы,Электроника,12444,2,completed,СПб,2024-07-20 00:00:00,24888,7,3,2024,Saturday,VIP
606,183,Часы,Электроника,10582,4,completed,Екб,2024-07-20 16:00:00,42328,7,3,2024,Saturday,VIP
607,13,Наушники,Аксессуары,9967,3,completed,Казань,2024-07-21 00:00:00,29901,7,3,2024,Sunday,VIP
608,23,Наушники,Аксессуары,3243,3,completed,НСК,2024-07-21 08:00:00,9729,7,3,2024,Sunday,Высокий
609,99,Ноутбук,Аксессуары,14643,2,completed,Казань,2024-07-21 16:00:00,29286,7,3,2024,Sunday,VIP
610,105,Телефон,Электроника,8366,4,completed,Казань,2024-07-22 00:00:00,33464,7,3,2024,Monday,VIP
611,30,Наушники,Электроника,11185,3,completed,Екб,2024-07-22 08:00:00,33555,7,3,2024,Monday,VIP
612,17,Наушники,Аксессуары,7660,4,completed,Казань,2024-07-22 16:00:00,30640,7,3,2024,Monday,VIP
614,62,Телефон,Электроника,5758,3,completed,Казань,2024-07-23 08:00:00,17274,7,3,2024,Tuesday,Высокий
615,84,Планшет,Электроника,9048,2,completed,НСК,2024-07-23 16:00:00,18096,7,3,2024,Tuesday,Высокий
617,86,Планшет,Электроника,7686,3,completed,НСК,2024-07-24 08:00:00,23058,7,3,2024,Wednesday,VIP
618,141,Наушники,Электроника,6602,4,completed,Казань,2024-07-24 16:00:00,26408,7,3,2024,Wednesday,VIP
619,187,Наушники,Аксессуары,9561,3,completed,Казань,2024-07-25 00:00:00,28683,7,3,2024,Thursday,VIP
622,100,Часы,Электроника,14989,2,completed,НСК,2024-07-26 00:00:00,29978,7,3,2024,Friday,VIP
623,140,Ноутбук,Электроника,14201,2,completed,НСК,2024-07-26 08:00:00,28402,7,3,2024,Friday,VIP
625,147,Планшет,Электроника,1119,1,completed,Казань,2024-07-27 00:00:00,1119,7,3,2024,Saturday,Средний
626,76,Ноутбук,Электроника,1382,1,completed,НСК,2024-07-27 08:00:00,1382,7,3,2024,Saturday,Средний
627,9,Наушники,Аксессуары,9488,4,completed,Москва,2024-07-27 16:00:00,37952,7,3,2024,Saturday,VIP
628,199,Планшет,Аксессуары,4142,3,completed,СПб,2024-07-28 00:00:00,12426,7,3,2024,Sunday,Высокий
629,28,Наушники,Аксессуары,14960,4,completed,НСК,2024-07-28 08:00:00,59840,7,3,2024,Sunday,VIP
630,128,Ноутбук,Электроника,12117,2,completed,НСК,2024-07-28 16:00:00,24234,7,3,2024,Sunday,VIP
631,52,Наушники,Электроника,1796,1,completed,Москва,2024-07-29 00:00:00,1796,7,3,2024,Monday,Средний
632,83,Телефон,Аксессуары,13406,4,completed,Казань,2024-07-29 08:00:00,53624,7,3,2024,Monday,VIP
634,144,Планшет,Электроника,8936,4,completed,НСК,2024-07-30 00:00:00,35744,7,3,2024,Tuesday,VIP
635,117,Часы,Электроника,3395,1,completed,Казань,2024-07-30 08:00:00,3395,7,3,2024,Tuesday,Средний
636,69,Наушники,Электроника,7093,4,completed,СПб,2024-07-30 16:00:00,28372,7,3,2024,Tuesday,VIP
637,99,Планшет,Аксессуары,1429,4,completed,Екб,2024-07-31 00:00:00,5716,7,3,2024,Wednesday,Высокий
638,140,Наушники,Электроника,5866,1,completed,Екб,2024-07-31 08:00:00,5866,7,3,2024,Wednesday,Высокий
639,25,Телефон,Электроника,9211,2,completed,СПб,2024-07-31 16:00:00,18422,7,3,2024,Wednesday,Высокий
642,53,Телефон,Аксессуары,8699,4,completed,СПб,2024-08-01 16:00:00,34796,8,3,2024,Thursday,VIP
643,151,Телефон,Электроника,11217,1,completed,Москва,2024-08-02 00:00:00,11217,8,3,2024,Friday,Высокий
644,144,Планшет,Аксессуары,3923,2,completed,Москва,2024-08-02 08:00:00,7846,8,3,2024,Friday,Высокий
