order_id,user_id,amount,status,city,order_date
520,144,588.06,completed,SPB,2024-08-11
521,176,1889.71,completed,SPB,2024-01-01
522,85,55.27,cancelled,KAZAN,2024-09-23
523,39,4095.21,completed,KAZAN,2024-10-02
524,100,650.96,completed,YEKATERINBURG,2024-12-17
525,33,1423.88,completed,NOVOSIBIRSK,2024-12-09
526,101,101.95,pending,KAZAN,2024-04-10
527,23,2166.88,completed,MOSCOW,2024-07-05
528,10,4202.21,completed,NOVOSIBIRSK,2024-08-08
529,69,1966.83,completed,NOVOSIBIRSK,2024-02-05
530,100,905.69,pending,KAZAN,2024-12-06
531,34,3770.96,completed,NOVOSIBIRSK,2024-06-18
532,180,3946.15,pending,KAZAN,2024-11-15
533,138,877.03,cancelled,SPB,2024-06-09
534,147,3856.56,completed,YEKATERINBURG,2024-12-05
535,186,4737.02,pending,SPB,2024-03-04
536,96,840.22,completed,KAZAN,2024-06-02
537,1,3857.21,pending,KAZAN,2024-09-16
538,69,3545.77,completed,SPB,2024-06-07
539,4,2373.13,pending,MOSCOW,2024-12-07
540,16,299.02,completed,MOSCOW,2024-07-28
541,24,382.73,completed,MOSCOW,2024-06-16
542,80,4263.55,completed,KAZAN,2024-07-25
543,2,4950.84,completed,NOVOSIBIRSK,2024-12-22
544,128,3383.5,completed,KAZAN,2024-05-31
545,160,2235.33,completed,NOVOSIBIRSK,2024-10-10
546,84,3241.39,completed,SPB,2024-03-06
547,152,2976.04,completed,YEKATERINBURG,2024-04-08
548,140,1924.23,pending,NOVOSIBIRSK,2024-08-03
549,178,337.47,completed,MOSCOW,2024-12-06
550,163,4109.35,completed,KAZAN,2024-07-13
551,124,1865.45,completed,SPB,2024-12-12
552,33,4095.74,completed,MOSCOW,2024-03-30
553,161,1270.02,cancelled,SPB,2024-11-11
554,189,15.14,completed,YEKATERINBURG,2024-10-18
555,179,803.1,pending,KAZAN,2024-06-03
556,171,2348.01,cancelled,KAZAN,2024-07-26
557,101,4722.08,pending,YEKATERINBURG,2024-10-07
558,12,519.95,completed,KAZAN,2024-01-01
559,67,4272.51,pending,NOVOSIBIRSK,2024-06-04
560,65,2639.85,cancelled,SPB,2024-05-26
561,161,4131.34,completed,MOSCOW,2024-04-17
562,168,1498.89,completed,YEKATERINBURG,2024-08-08
563,74,4201.34,completed,NOVOSIBIRSK,2024-10-23
564,43,3866.39,completed,MOSCOW,2024-11-06
565,44,1157.97,completed,MOSCOW,2024-12-01
566,29,665.36,completed,YEKATERINBURG,2024-06-13
567,141,4341.59,completed,NOVOSIBIRSK,2024-08-26
568,12,4816.55,completed,MOSCOW,2024-08-14
569,95,166.2,completed,MOSCOW,2024-08-14
570,46,3659.04,completed,NOVOSIBIRSK,2024-12-11
571,130,4548.53,completed,KAZAN,2024-04-19
572,35,4288.23,completed,MOSCOW,2024-09-18
573,81,4822.96,completed,SPB,2024-08-30
574,90,3802.87,pending,NOVOSIBIRSK,2024-03-27
575,8,2217.07,completed,MOSCOW,2024-12-03
576,93,1566.64,completed,YEKATERINBURG,2024-02-13
577,154,1610.51,pending,SPB,2024-05-25
578,90,3624.87,completed,MOSCOW,2024-09-20
579,162,3731.73,completed,SPB,2024-12-05
580,115,1009.79,pending,SPB,2024-11-20
581,105,4341.93,pending,KAZAN,2024-11-13
582,135,3577.47,completed,SPB,2024-06-20
583,196,2818.12,completed,KAZAN,2024-02-17
584,58,2362.95,cancelled,NOVOSIBIRSK,2024-04-30
585,114,2720.73,completed,KAZAN,2024-12-10
586,75,804.64,completed,YEKATERINBURG,2024-06-07
587,157,1026.47,pending,MOSCOW,2024-04-25
588,120,464.91,completed,NOVOSIBIRSK,2024-04-11
589,164,776.75,completed,NOVOSIBIRSK,2024-03-16
590,21,2273.93,completed,YEKATERINBURG,2024-01-13
591,164,2656.47,pending,KAZAN,2024-01-24
592,138,99.13,completed,MOSCOW,2024-05-05
593,101,3986.02,completed,KAZAN,2024-08-31
594,152,1477.9,completed,SPB,2024-11-08
595,192,4560.06,completed,KAZAN,2024-02-07
596,177,4837.88,completed,NOVOSIBIRSK,2024-08-21
597,99,935.44,pending,MOSCOW,2024-07-31
598,36,2315.87,completed,KAZAN,2024-11-18
599,96,16.15,completed,MOSCOW,2024-10-21
600,152,2995.65,pending,MOSCOW,2024-04-09
601,151,3040.46,completed,SPB,2024-12-22
602,190,1245.22,cancelled,SPB,2024-07-15
603,37,2796.48,completed,NOVOSIBIRSK,2024-09-10
604,12,1135.45,completed,YEKATERINBURG,2024-07-23
605,113,812.52,completed,MOSCOW,2024-05-04
606,183,3261.08,cancelled,YEKATERINBURG,2024-03-16
607,13,1636.37,completed,NOVOSIBIRSK,2024-12-01
608,23,2955.42,completed,MOSCOW,2024-12-18
609,99,2171.9,completed,MOSCOW,2024-01-03
610,105,4921.91,completed,YEKATERINBURG,2024-02-24
611,30,756.41,completed,KAZAN,2024-08-05
612,17,2328.35,cancelled,SPB,2024-04-22
613,113,3405.48,completed,KAZAN,2024-03-31
614,62,1983.77,pending,YEKATERINBURG,2024-12-22
615,84,4873.75,completed,SPB,2024-09-22
616,112,3612.22,completed,KAZAN,2024-08-25
617,86,3288.35,completed,SPB,2024-01-26
618,141,3787.73,completed,MOSCOW,2024-10-12
619,187,4763.72,pending,KAZAN,2024-05-07
620,19,4540.02,cancelled,SPB,2024-03-03
621,177,3624.18,completed,SPB,2024-08-21
622,100,3748.32,completed,SPB,2024-03-09
623,140,738.15,completed,KAZAN,2024-08-25
624,189,522.93,cancelled,NOVOSIBIRSK,2024-12-07
625,147,2858.81,completed,KAZAN,2024-09-28
626,76,101.65,completed,YEKATERINBURG,2024-10-13
627,9,2416.96,pending,KAZAN,2024-10-31
628,199,1059.64,completed,SPB,2024-06-11
629,28,1736.62,completed,MOSCOW,2024-08-14
630,128,3881.27,completed,KAZAN,2024-11-09
631,52,4706.78,cancelled,KAZAN,2024-09-15
632,83,371.36,completed,SPB,2024-08-06
633,111,2675.87,completed,MOSCOW,2024-10-07
634,144,4413.84,completed,MOSCOW,2024-08-16
635,117,421.72,completed,YEKATERINBURG,2024-03-22
636,69,4124.33,completed,KAZAN,2024-08-31
637,99,1795.43,completed,MOSCOW,2024-08-18
638,140,1617.25,completed,MOSCOW,2024-05-12
639,25,4887.56,completed,NOVOSIBIRSK,2024-05-06
640,180,1012.29,completed,NOVOSIBIRSK,2024-11-22
641,123,3469.04,completed,MOSCOW,2024-05-21
642,53,4108.99,pending,YEKATERINBURG,2024-09-23
643,151,215.51,completed,MOSCOW,2024-09-05
644,144,3355.22,pending,SPB,2024-11-16
645,57,4758.23,pending,KAZAN,2024-05-02
646,39,629.86,completed,YEKATERINBURG,2024-05-20
647,109,4482.14,completed,SPB,2024-08-13
648,181,2977.94,completed,YEKATERINBURG,2024-02-09
649,42,3086.86,completed,SPB,2024-05-26
650,186,3068.59,completed,KAZAN,2024-04-30
651,167,1501.19,completed,KAZAN,2024-05-19
652,142,4676.66,completed,NOVOSIBIRSK,2024-06-20
653,122,4737.28,pending,SPB,2024-06-12
654,133,3130.27,completed,NOVOSIBIRSK,2024-10-03
655,163,3919.28,pending,SPB,2024-02-11
656,75,3065.17,completed,NOVOSIBIRSK,2024-03-11
657,146,2427.15,pending,KAZAN,2024-03-18
658,76,3307.49,completed,YEKATERINBURG,2024-04-28
659,9,2769.48,completed,NOVOSIBIRSK,2024-07-15
660,74,2991.4,completed,SPB,2024-12-21
661,186,3921.32,completed,SPB,2024-03-19
662,145,2409.71,completed,KAZAN,2024-12-27
663,7,213.36,cancelled,SPB,2024-04-19
664,174,828.36,completed,MOSCOW,2024-02-02
665,141,2198.65,completed,YEKATERINBURG,2024-07-31
666,168,3626.88,pending,NOVOSIBIRSK,2024-07-27
667,170,2970.46,pending,YEKATERINBURG,2024-06-18
668,137,3254.97,completed,KAZAN,2024-10-04
669,178,2401.6,completed,NOVOSIBIRSK,2024-08-26
670,27,3082.55,completed,NOVOSIBIRSK,2024-07-31
671,122,1651.8,completed,MOSCOW,2024-02-01
672,194,2356.21,pending,KAZAN,2024-04-15
673,5,3723.95,cancelled,SPB,2024-08-03
674,29,4360.45,pending,MOSCOW,2024-07-18
675,165,2173.94,pending,MOSCOW,2024-10-26
676,166,227.87,completed,YEKATERINBURG,2024-12-22
677,83,816.75,pending,YEKATERINBURG,2024-01-11
678,136,114.1,pending,YEKATERINBURG,2024-10-21
679,109,3269.78,completed,MOSCOW,2024-07-13
680,65,1668.25,pending,SPB,2024-09-01
681,86,2716.97,completed,NOVOSIBIRSK,2024-01-04
682,145,2471.45,completed,YEKATERINBURG,2024-06-29
683,71,416.82,pending,SPB,2024-06-01
684,45,2022.27,completed,KAZAN,2024-07-18
685,132,1110.6,completed,YEKATERINBURG,2024-08-02
686,36,2097.81,completed,NOVOSIBIRSK,2024-10-02
687,70,1025.86,completed,KAZAN,2024-10-06
688,159,4203.86,cancelled,KAZAN,2024-11-04
689,19,879.22,completed,NOVOSIBIRSK,2024-04-22
690,189,4804.29,completed,YEKATERINBURG,2024-09-06
691,108,2085.38,pending,MOSCOW,2024-04-22
692,182,4232.76,completed,NOVOSIBIRSK,2024-05-19
693,167,3147.54,completed,NOVOSIBIRSK,2024-08-11
694,91,3679.4,completed,NOVOSIBIRSK,2024-09-05
695,90,3840.94,pending,KAZAN,2024-01-15
696,19,2529.18,completed,SPB,2024-07-18
697,39,2721.07,completed,MOSCOW,2024-06-21
698,126,2574.84,completed,YEKATERINBURG,2024-12-08
699,195,2944.41,completed,YEKATERINBURG,2024-12-13
700,173,156.68,completed,SPB,2024-07-26
701,141,1983.62,completed,NOVOSIBIRSK,2024-03-25
702,126,3034.88,completed,MOSCOW,2024-08-27
703,58,2992.64,pending,YEKATERINBURG,2024-03-06
704,148,3966.85,completed,YEKATERINBURG,2024-11-14
705,200,3278.5,pending,NOVOSIBIRSK,2024-09-30
706,61,4960.75,cancelled,SPB,2024-01-14
707,127,1426.43,pending,MOSCOW,2024-07-20
708,105,1802.16,completed,SPB,2024-10-30
709,167,1925.4,completed,SPB,2024-10-15
710,1,2334.41,completed,MOSCOW,2024-12-05
711,131,4181.63,completed,MOSCOW,2024-01-14
712,92,1186.6,completed,YEKATERINBURG,2024-02-12
713,190,3882.24,cancelled,YEKATERINBURG,2024-11-25
714,191,2032.5,pending,MOSCOW,2024-08-07
715,113,3013.26,completed,KAZAN,2024-03-10
716,153,3166.38,completed,YEKATERINBURG,2024-08-24
717,56,1870.51,pending,KAZAN,2024-04-03
718,161,2567.95,completed,MOSCOW,2024-01-26
719,166,2071.03,completed,YEKATERINBURG,2024-05-13
720,117,354.97,pending,SPB,2024-07-13
721,134,2191.46,completed,MOSCOW,2024-06-16
722,58,495.99,completed,NOVOSIBIRSK,2024-04-18
723,44,2031.05,completed,KAZAN,2024-08-20
724,173,2968.66,pending,MOSCOW,2024-06-16
725,160,2901.28,completed,MOSCOW,2024-06-21
726,173,3316.48,completed,YEKATERINBURG,2024-07-13
727,61,485.35,completed,YEKATERINBURG,2024-05-22
728,47,3264.09,completed,YEKATERINBURG,2024-08-03
729,149,1567.62,completed,NOVOSIBIRSK,2024-05-09
730,80,2001.24,pending,YEKATERINBURG,2024-02-11
731,118,4291.35,completed,MOSCOW,2024-08-28
732,164,55.06,pending,YEKATERINBURG,2024-01-10
733,147,2946.18,completed,SPB,2024-10-03
734,20,2997.58,completed,YEKATERINBURG,2024-01-27
735,185,1989.33,completed,NOVOSIBIRSK,2024-06-28
736,146,1192.77,completed,SPB,2024-04-24
737,47,1181.02,completed,MOSCOW,2024-11-28
738,49,4419.71,completed,MOSCOW,2024-02-05
739,14,2215.7,completed,KAZAN,2024-11-29
740,143,1661.14,completed,SPB,2024-01-21
741,159,2249.4,completed,KAZAN,2024-01-16
742,1,3350.26,pending,SPB,2024-05-06
743,117,737.33,cancelled,SPB,2024-04-12
744,54,2252.67,completed,NOVOSIBIRSK,2024-01-11
745,118,2943.54,completed,KAZAN,2024-11-14
746,3,4743.43,completed,NOVOSIBIRSK,2024-03-19
747,144,1270.11,completed,SPB,2024-05-02
748,185,1802.66,completed,MOSCOW,2024-03-05
749,12,1903.0,pending,SPB,2024-08-30
750,74,3031.64,completed,NOVOSIBIRSK,2024-12-08
751,16,1790.09,completed,KAZAN,2024-02-28
752,200,2672.22,pending,KAZAN,2024-10-15
753,102,3911.13,completed,NOVOSIBIRSK,2024-04-21
754,152,3529.87,pending,KAZAN,2024-08-26
755,156,2237.38,completed,YEKATERINBURG,2024-12-24
756,117,4322.44,completed,MOSCOW,2024-05-11
757,8,2795.12,completed,MOSCOW,2024-07-07
758,122,2704.13,completed,MOSCOW,2024-03-26
759,92,180.6,cancelled,KAZAN,2024-11-06
760,164,4933.6,completed,KAZAN,2024-11-06
761,90,623.62,cancelled,SPB,2024-02-28
762,136,1163.34,completed,SPB,2024-03-24
763,186,267.97,completed,MOSCOW,2024-06-08
764,60,3203.61,completed,YEKATERINBURG,2024-02-25
765,178,1131.26,completed,SPB,2024-10-23
766,28,908.25,cancelled,SPB,2024-01-14
767,101,451.89,completed,KAZAN,2024-06-08
768,41,525.51,completed,YEKATERINBURG,2024-10-21
769,192,2927.51,completed,MOSCOW,2024-12-12
770,155,3444.16,completed,SPB,2024-07-11
771,191,1992.92,completed,YEKATERINBURG,2024-07-22
772,145,2404.69,completed,YEKATERINBURG,2024-04-11
773,161,3432.98,pending,MOSCOW,2024-02-08
774,157,96.73,completed,YEKATERINBURG,2024-10-30
775,141,1622.42,completed,YEKATERINBURG,2024-12-19
776,46,4865.76,completed,YEKATERINBURG,2024-11-17
777,35,2904.76,completed,SPB,2024-05-04
778,134,1278.58,cancelled,MOSCOW,2024-02-22
779,82,2613.43,completed,YEKATERINBURG,2024-12-22
780,115,1719.84,completed,YEKATERINBURG,2024-06-03
781,197,2665.9,completed,SPB,2024-12-16
782,47,637.45,completed,MOSCOW,2024-11-03
783,153,672.25,completed,KAZAN,2024-03-02
784,194,726.28,cancelled,SPB,2024-10-16
785,10,4699.7,pending,MOSCOW,2024-01-22
786,56,3667.17,cancelled,YEKATERINBURG,2024-06-26
787,30,820.29,completed,MOSCOW,2024-09-29
788,109,949.86,completed,MOSCOW,2024-08-07
789,5,3656.84,completed,MOSCOW,2024-12-04
790,119,789.26,completed,KAZAN,2024-07-08
791,33,1180.46,pending,MOSCOW,2024-02-05
792,118,4817.1,completed,KAZAN,2024-09-16
793,65,1283.98,pending,YEKATERINBURG,2024-11-27
794,146,3311.55,pending,KAZAN,2024-06-23
795,177,4893.37,completed,YEKATERINBURG,2024-01-07
796,11,1877.74,completed,YEKATERINBURG,2024-08-03
797,85,97.4,completed,KAZAN,2024-09-07
798,26,1228.29,completed,SPB,2024-02-24
799,63,4156.08,pending,NOVOSIBIRSK,2024-08-09
800,86,4324.4,completed,MOSCOW,2024-07-04
801,59,3844.91,completed,NOVOSIBIRSK,2024-11-21
802,27,574.42,completed,MOSCOW,2024-08-23
803,177,3979.6,cancelled,MOSCOW,2024-12-28
804,161,4594.2,completed,YEKATERINBURG,2024-03-19
805,98,3007.04,pending,MOSCOW,2024-08-10
806,105,4704.97,completed,MOSCOW,2024-03-31
807,99,4135.93,pending,KAZAN,2024-09-24
808,129,3338.19,pending,NOVOSIBIRSK,2024-11-29
809,149,2890.15,completed,KAZAN,2024-05-18
810,55,1749.38,completed,MOSCOW,2024-11-11
811,6,804.84,pending,YEKATERINBURG,2024-10-02
812,197,3028.72,completed,KAZAN,2024-09-04
813,95,1597.38,pending,KAZAN,2024-08-26
814,133,4333.53,completed,SPB,2024-08-11
815,102,4966.75,pending,MOSCOW,2024-10-30
816,3,3764.61,pending,YEKATERINBURG,2024-05-17
817,181,461.5,cancelled,KAZAN,2024-06-14
818,23,1450.54,completed,KAZAN,2024-05-05
819,53,554.46,completed,YEKATERINBURG,2024-02-14
820,165,3256.05,completed,MOSCOW,2024-05-22
821,83,3828.3,completed,SPB,2024-08-18
822,145,4629.12,completed,KAZAN,2024-05-04
823,85,2196.48,completed,SPB,2024-08-25
824,78,4507.86,pending,NOVOSIBIRSK,2024-10-18
825,110,4390.68,completed,MOSCOW,2024-11-08
826,1,1592.81,completed,NOVOSIBIRSK,2024-12-08
827,51,4345.81,completed,NOVOSIBIRSK,2024-07-13
828,173,1884.6,completed,NOVOSIBIRSK,2024-06-21
829,4,1491.38,completed,MOSCOW,2024-01-15
830,190,3248.88,cancelled,MOSCOW,2024-09-10
831,193,1648.62,cancelled,YEKATERINBURG,2024-06-15
832,113,3154.74,completed,SPB,2024-04-03
833,32,3053.06,completed,SPB,2024-09-06
834,34,2821.56,pending,YEKATERINBURG,2024-04-18
835,92,1908.29,completed,YEKATERINBURG,2024-06-30
836,95,2747.01,completed,NOVOSIBIRSK,2024-05-12
837,72,2986.46,completed,YEKATERINBURG,2024-06-23
838,39,2732.98,completed,KAZAN,2024-05-23
839,154,2227.65,completed,SPB,2024-11-01
840,162,83.19,completed,YEKATERINBURG,2024-12-25
841,182,2939.44,completed,KAZAN,2024-05-21
842,118,850.54,cancelled,KAZAN,2024-10-11
843,3,3216.45,completed,KAZAN,2024-01-06
844,123,3799.13,pending,KAZAN,2024-09-21
845,50,2507.22,pending,NOVOSIBIRSK,2024-04-07
846,12,2716.39,completed,KAZAN,2024-02-13
847,193,4757.88,completed,NOVOSIBIRSK,2024-05-03
848,54,4237.37,completed,NOVOSIBIRSK,2024-07-27
849,133,4572.04,completed,KAZAN,2024-09-07
850,57,4070.69,pending,SPB,2024-10-11
851,145,553.5,completed,KAZAN,2024-05-03
852,112,753.47,cancelled,KAZAN,2024-12-19
853,47,2637.85,completed,KAZAN,2024-08-31
854,151,1237.89,completed,SPB,2024-11-26
855,85,2388.71,completed,MOSCOW,2024-12-30
856,142,1977.88,completed,MOSCOW,2024-09-08
857,66,2751.58,completed,NOVOSIBIRSK,2024-08-17
858,75,3736.91,completed,NOVOSIBIRSK,2024-01-09
859,179,3580.3,completed,SPB,2024-02-17
860,103,2610.96,completed,YEKATERINBURG,2024-05-30
861,166,4113.74,cancelled,MOSCOW,2024-04-23
862,192,2160.0,completed,NOVOSIBIRSK,2024-07-26
863,38,4484.6,pending,MOSCOW,2024-12-20
864,50,365.69,pending,SPB,2024-05-04
865,98,4773.75,cancelled,SPB,2024-06-05
866,82,3276.92,completed,YEKATERINBURG,2024-12-05
867,30,1906.57,pending,YEKATERINBURG,2024-10-24
868,79,993.8,completed,SPB,2024-07-07
869,91,2401.12,completed,NOVOSIBIRSK,2024-08-30
870,179,980.85,completed,MOSCOW,2024-10-10
871,191,839.99,pending,KAZAN,2024-09-28
872,52,3090.59,completed,YEKATERINBURG,2024-06-25
873,166,2620.19,pending,KAZAN,2024-08-05
874,79,3353.78,completed,NOVOSIBIRSK,2024-10-08
875,30,4648.73,pending,YEKATERINBURG,2024-06-18
876,106,2665.98,cancelled,KAZAN,2024-06-29
877,51,2908.85,completed,NOVOSIBIRSK,2024-12-25
878,81,457.24,cancelled,MOSCOW,2024-08-20
879,133,3591.0,completed,NOVOSIBIRSK,2024-05-18
880,29,2005.53,completed,YEKATERINBURG,2024-06-05
881,132,4883.86,completed,SPB,2024-05-08
882,138,4117.64,completed,MOSCOW,2024-04-28
883,184,2617.18,completed,KAZAN,2024-03-02
884,145,624.88,completed,YEKATERINBURG,2024-04-08
885,74,4298.48,completed,SPB,2024-06-10
886,17,4000.91,cancelled,NOVOSIBIRSK,2024-03-02
887,84,931.08,pending,SPB,2024-10-01
888,69,1483.44,pending,YEKATERINBURG,2024-12-19
889,34,3969.1,pending,YEKATERINBURG,2024-04-04
890,6,934.29,pending,SPB,2024-04-08
891,53,4589.58,completed,NOVOSIBIRSK,2024-04-20
892,194,2128.39,completed,SPB,2024-09-04
893,126,444.32,pending,YEKATERINBURG,2024-05-21
894,43,4080.59,completed,YEKATERINBURG,2024-10-28
895,115,1873.81,completed,KAZAN,2024-09-25
896,111,2637.23,completed,KAZAN,2024-11-01
897,151,570.4,completed,MOSCOW,2024-05-24
898,183,22.89,completed,YEKATERINBURG,2024-02-21
899,80,3193.55,completed,KAZAN,2024-04-09
900,95,2580.72,completed,SPB,2024-05-31
901,118,2971.76,completed,NOVOSIBIRSK,2024-04-26
902,144,3970.78,completed,SPB,2024-07-03
903,8,3236.56,completed,NOVOSIBIRSK,2024-04-01
904,132,882.12,pending,KAZAN,2024-06-03
905,104,1810.25,completed,MOSCOW,2024-01-08
906,132,4530.4,completed,SPB,2024-12-28
907,184,3852.02,pending,SPB,2024-09-30
908,25,2787.62,completed,SPB,2024-03-05
909,195,1285.67,completed,NOVOSIBIRSK,2024-05-20
910,96,1517.28,completed,KAZAN,2024-01-24
911,195,3662.47,pending,SPB,2024-01-28
912,155,4257.36,completed,SPB,2024-10-10
913,93,3360.41,completed,MOSCOW,2024-05-29
914,160,4049.55,pending,MOSCOW,2024-12-23
915,178,3835.61,completed,KAZAN,2024-03-05
916,61,757.02,completed,KAZAN,2024-11-22
917,122,2125.48,completed,YEKATERINBURG,2024-09-08
918,51,773.39,completed,MOSCOW,2024-02-22
919,147,1183.83,completed,YEKATERINBURG,2024-01-07
920,21,4347.61,completed,NOVOSIBIRSK,2024-10-20
921,5,2369.73,pending,YEKATERINBURG,2024-05-25
922,92,2681.44,completed,SPB,2024-08-28
923,170,900.45,completed,YEKATERINBURG,2024-09-02
924,61,1568.24,completed,KAZAN,2024-08-13
925,22,1158.93,completed,NOVOSIBIRSK,2024-06-23
926,149,1038.87,completed,SPB,2024-04-04
927,70,3193.42,pending,YEKATERINBURG,2024-01-27
928,1,1291.85,completed,NOVOSIBIRSK,2024-05-09
929,133,3163.76,pending,NOVOSIBIRSK,2024-09-01
930,12,301.69,pending,SPB,2024-02-28
931,90,717.45,completed,YEKATERINBURG,2024-02-03
932,46,1379.96,pending,NOVOSIBIRSK,2024-07-24
933,34,2989.26,completed,NOVOSIBIRSK,2024-09-08
934,177,3382.45,completed,MOSCOW,2024-02-07
935,78,2219.16,completed,NOVOSIBIRSK,2024-10-22
936,45,2234.5,completed,MOSCOW,2024-11-18
937,155,3625.34,completed,YEKATERINBURG,2024-12-17
938,73,88.95,completed,YEKATERINBURG,2024-01-28
939,26,1712.04,completed,YEKATERINBURG,2024-03-18
940,47,4095.35,completed,KAZAN,2024-03-17
941,121,3020.06,completed,YEKATERINBURG,2024-10-15
942,56,1692.76,cancelled,NOVOSIBIRSK,2024-06-04
943,94,4528.57,pending,SPB,2024-02-13
944,107,3865.39,completed,MOSCOW,2024-05-07
945,63,1331.83,completed,KAZAN,2024-03-01
946,48,3230.0,pending,YEKATERINBURG,2024-10-12
947,61,2982.8,pending,YEKATERINBURG,2024-08-01
948,81,2011.93,pending,SPB,2024-11-06
949,26,1841.11,completed,SPB,2024-11-01
950,36,1724.37,completed,KAZAN,2024-11-12
951,1,3089.61,completed,MOSCOW,2024-04-25
952,8,2217.63,completed,YEKATERINBURG,2024-09-24
953,113,4161.0,pending,KAZAN,2024-07-13
954,99,3351.32,pending,NOVOSIBIRSK,2024-08-18
955,180,358.96,completed,NOVOSIBIRSK,2024-08-14
956,47,3204.44,pending,KAZAN,2024-06-01
957,127,1363.03,completed,YEKATERINBURG,2024-10-28
958,56,2968.13,completed,KAZAN,2024-08-07
959,14,3403.86,completed,YEKATERINBURG,2024-06-05
960,28,1161.84,cancelled,SPB,2024-10-18
961,78,2289.72,completed,KAZAN,2024-11-13
962,130,959.72,cancelled,YEKATERINBURG,2024-01-31
963,109,271.17,pending,KAZAN,2024-11-08
964,154,1898.6,completed,KAZAN,2024-02-20
965,14,1821.09,completed,YEKATERINBURG,2024-04-16
966,187,4977.45,pending,YEKATERINBURG,2024-11-16
967,56,2237.3,completed,MOSCOW,2024-04-18
968,115,1674.51,cancelled,KAZAN,2024-05-15
969,7,2906.57,cancelled,NOVOSIBIRSK,2024-12-04
970,3,452.95,completed,KAZAN,2024-02-11
971,111,4808.71,completed,KAZAN,2024-03-21
972,151,3178.45,cancelled,YEKATERINBURG,2024-05-02
973,107,3776.64,completed,KAZAN,2024-03-29
974,18,860.68,completed,KAZAN,2024-10-09
975,38,2053.29,completed,NOVOSIBIRSK,2024-02-08
976,115,2119.22,completed,YEKATERINBURG,2024-03-21
977,15,4110.81,cancelled,KAZAN,2024-01-02
978,192,16.17,pending,SPB,2024-07-28
979,119,1511.26,completed,MOSCOW,2024-08-18
980,28,4906.37,completed,NOVOSIBIRSK,2024-12-18
981,39,2379.68,completed,KAZAN,2024-10-31
982,185,1918.81,pending,SPB,2024-08-28
983,17,607.95,completed,KAZAN,2024-05-29
984,86,4871.08,completed,KAZAN,2024-01-17
985,126,109.93,completed,YEKATERINBURG,2024-04-28
986,44,3688.53,completed,YEKATERINBURG,2024-05-27
987,25,3845.31,cancelled,YEKATERINBURG,2024-12-27
988,145,1225.85,completed,SPB,2024-05-24
989,13,3361.08,completed,KAZAN,2024-12-25
990,25,473.72,completed,MOSCOW,2024-08-20
991,68,1292.67,cancelled,NOVOSIBIRSK,2024-02-06
992,138,3941.63,completed,YEKATERINBURG,2024-12-17
993,67,4324.78,completed,YEKATERINBURG,2024-04-29
994,109,3046.35,completed,KAZAN,2024-05-15
995,146,2539.12,pending,KAZAN,2024-11-16
996,111,804.93,completed,SPB,2024-10-28
997,111,324.91,completed,SPB,2024-12-04
998,34,597.07,completed,YEKATERINBURG,2024-04-11
999,111,1144.51,pending,KAZAN,2024-08-05
1000,8,1714.96,completed,MOSCOW,2024-02-28
